PRICE,MARKET VALUE,DIVIDEND YIELD,PER,PRICE INDEX,12M FWD DIVIDEND YIELD (%),12 MONTH FORWARD EARN. YIELD,CURRENT EV / 12M FWD EBIT,CURRENT EV / 12M FWD EBITDA,CURRENT EV / 12M FWD SALES,12M FWD FREE CASH FLOW YLD (%),12M FWD NET DEBT / EBITDA,12M FWD NET DEBT / EV,12M FWD PE vs MARKET,12M FWD PE vs SECTOR,12M FWD PRICE/BOOK,ADJUSTMENTFACTOR,ADJUST COEFFICIENT,DIV PAY DATE,EX-DIVID DATE,DIV.PER SHR.,DIV RATE UNADJUST,DIVIDEND TAX IND,DIVIDEND TYPE,DIV RATE UNADJUST,EARNINGS PER SHR,#ERROR,HISTORICAL VOLATILITY 5 YEARS,MARKET VAL BY CO.,#ERROR,ASK PRICE,BID PRICE,PRICE HIGH,PRICE LOW,#ERROR,OPENING PRICE,RETURN IND AS PAID,TOT RETURN IND,TURNOVER BY VALUE,TURNOVER BY VOLUME,UNADJ. PRICE OPEN,UNADJUSTED PRICE,UNADJ. ASK PRICE,UNADJ. BID PRICE,UNADJ. PRICE HIGH,UNADJ. PRICE LOW,UNADJ. VOLUME,VOL WGHTD AV PRICE,BK VAL PS 12M FWD,EV 12M FWD,NET INCOME 12M FWD,PRETAX PRF 12M FWD,ROE 12M FWD,SALES 12M FWD,TURNOVER BY VOLUME,#ERROR,#ERROR,PRICE/EBG2 RATIO,PRICE/EBG1 RATIO,P/CSH FLOW RATIO,PRICE TO BOOK VAL,, (#S), (#T),NUMBER OF SHARES,MARKET VALUE,PRICE INDEX,FREE FLOAT NOSH,#ERROR,TOTAL INTANGIBLE OT ASSETS-NET,TOTAL INVENTORIES,CURRENT ASSETSTOTAL,TOTAL INVENTORIES,CASH & SHORT TERM INVESTMENTS,PLASTICRECEIVABLES(NET),#ERROR,PLASTICSHORT TERM DEBT & CURRENT PORT,PLASTICCURRENT LIABILITIES-TOTAL,PLASTICWORKING CAPITAL,PLASTICLONG TERM DEBT,PLASTICTOTAL DEBT,PLASTICDEFERRED TAXES,#ERROR,PLASTICCOMMON STOCK,PLASTICPREFERRED STOCK,PLASTICTOTAL CAPITAL,PLASTICFUNDS FROM OPERATIONS,PLASTICNET CASH FLOW-OPERATING ACTIVS,PLASTICAMORTIZATION-INTANGIBLE ASSETS,#ERROR,PLASTICCOMMON DIVIDENDS (CASH),PLASTICCASH DIVIDENDS PAIDTOTAL,PLASTICNET PROCEEDS FROM SALE/ISSUE C,PLASTICNET CASH FLOWFINANCING,PLASTICINCREASE/DECREASE IN CASH/SHOR,PLASTICNET SALES OR REVENUES,#ERROR,"PLASTICSELLING, GENERAL & ADMINISTRAT",PLASTICDEPRECIATION/DEPLETION/AMORT,PLASTICAMORTIZATION OF INTANGIBLES,PLASTICAMORTIZATION OF DEFERRED CHARG,PLASTICOPERATING INCOME,PLASTICINTEREST EXPENSE ON DEBT,#ERROR,#ERROR,PLASTICSALARIES & BENEFITS EXPENSES,PLASTICEXTRAORDINARY CREDITPRETAX,PLASTICEXTRAORDINARY CHARGEPRETAX,PLASTICPRETAX INCOME,PLASTICINCOME TAXES,#ERROR,PLASTICNET INC BEFORE EXTRA/PFD DIVS,PLASTICPREFERRED DIVIDEND REQUIREMENT,PLASTICDIVIDENDS PROVIDED/PAID-COMMON,PLASTICEARNINGS BEF INTEREST & TAXES,PLASTICEBIT & DEPRECIATION,PLASTICNET INCOMEBASIC,#ERROR,PLASTICEMPLOYEES,PLASTICFY1 EPS MEAN EST,PLASTICFY2 EPS MEAN EST
65.85,592432.1,6.02,9.4,887.6,4.847,6.731,26.543,15.189,1.958,4.344,0.814,0.058,1.04,1.07,1.689,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2177,592432.1,,74.8,74.7,66.12,65.68,,66.12,2440.13,2440.13,412448,5512.9,75,74.7,74.8,74.7,75,74.5,5512.9,74.82,44.24,560790800,39777860,48217120,11.15,309993200,1000,NA,NA,NA,NA,9.99,1.67,1,74.7,74.7,7930818,1000000,10683.92,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.15,5.06
66.12,594811.3,6,9.4,891.2,4.847,6.731,26.647,15.249,1.966,4.327,0.814,0.058,1.04,1.07,1.695,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2173,594811.3,,75,74.9,66.12,65.68,,65.68,2449.93,2449.93,436536,5833.3,74.5,75,75,74.9,75,74.5,5833.3,74.84,44.24,560790800,39777860,48217120,11.15,309993200,1000,NA,NA,NA,NA,10.03,1.67,1,75,75,7930818,1000000,10687.18,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.15,5.06
65.85,592432.1,6.02,9.4,887.6,4.847,6.731,26.543,15.189,1.958,4.344,0.814,0.058,1.04,1.07,1.689,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2169,592432.1,,74.8,74.7,65.94,65.68,,65.85,2440.13,2440.13,506639,6781.5,74.7,74.7,74.8,74.7,74.8,74.5,6781.5,74.71,44.24,560790800,39777860,48217120,11.15,309993200,1000,NA,NA,NA,NA,9.99,1.67,1,74.7,74.7,7930818,1000000,10630.65,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.15,5.06
65.77,591639.1,6.03,9.4,886.4,4.89,6.847,26.389,15.028,1.948,4.347,0.96,0.069,1.03,1.05,1.677,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2162,591639.1,,74.7,74.6,66.03,65.41,,65.94,2436.87,2436.87,400298,5363.9,74.8,74.6,74.7,74.6,74.9,74.2,5363.9,74.61,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,9.98,1.66,1,74.6,74.6,7930818,1000000,10625.04,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
65.85,592432.1,6.02,9.4,887.6,4.89,6.847,26.423,15.047,1.951,4.341,0.96,0.069,1.03,1.05,1.679,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2156,592432.1,,74.9,74.7,66.21,65.77,,66.21,2440.13,2440.13,346975,4637.4,75.1,74.7,74.9,74.7,75.1,74.6,4637.4,74.82,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,9.99,1.67,1,74.7,74.7,7930818,1000000,10701.64,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
65.94,593225.2,6.02,9.4,888.8,4.89,6.847,26.458,15.067,1.953,4.335,0.96,0.069,1.03,1.05,1.682,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.215,593225.2,,74.9,74.8,66.12,65.85,,65.85,2443.4,2443.4,291910,3904.3,74.7,74.8,74.9,74.8,75,74.7,3904.3,74.77,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10,1.67,1,74.8,74.8,7930818,1000000,10664.55,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.29,596397.5,5.98,9.4,893.5,4.89,6.847,26.596,15.146,1.963,4.312,0.96,0.069,1.03,1.05,1.691,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2145,596397.5,,75.3,75.2,66.38,65.94,,65.94,2456.47,2456.47,447797,5965.8,74.8,75.2,75.3,75.2,75.3,74.8,5965.8,75.06,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.06,1.68,1,75.2,75.2,7930818,1000000,10779.24,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.56,598776.8,5.96,9.5,897.1,4.89,6.847,26.7,15.205,1.971,4.295,0.96,0.069,1.03,1.05,1.697,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2138,598776.8,,75.5,75.4,66.56,66.12,,66.12,2466.27,2466.27,655577,8707.6,75,75.5,75.5,75.4,75.5,75,8707.6,75.29,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.1,1.68,1,75.5,75.5,7930818,1000000,10822.59,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.56,598776.8,5.96,9.5,897.1,4.89,6.847,26.7,15.205,1.971,4.295,0.96,0.069,1.03,1.05,1.697,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2133,598776.8,,75.6,75.5,66.91,66.29,,66.91,2466.27,2466.27,403793,5346.3,75.9,75.5,75.6,75.5,75.9,75.2,5346.3,75.53,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.1,1.68,1,75.5,75.5,7930818,1000000,10854.57,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.56,598776.8,5.96,9.5,897.1,4.89,6.847,26.7,15.205,1.971,4.295,0.96,0.069,1.03,1.05,1.697,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2131,598776.8,,75.6,75.5,66.74,66.56,,66.74,2466.27,2466.27,321195,4250.4,75.7,75.5,75.6,75.5,75.7,75.5,4250.4,75.57,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.1,1.68,1,75.5,75.5,7930818,1000000,10854.09,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.91,601949,5.93,9.5,901.8,4.89,6.847,26.838,15.283,1.981,4.272,0.96,0.069,1.03,1.05,1.706,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,601949,,75.9,75.8,67,66.21,,66.21,2479.33,2479.33,405865,5359.4,75.1,75.9,75.9,75.8,76,75.1,5359.4,75.73,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.15,1.69,1,75.9,75.9,7930818,1000000,10750.93,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.91,601949,5.93,9.5,901.8,4.89,6.847,26.838,15.283,1.981,4.272,0.96,0.069,1.03,1.05,1.706,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,601949,,75.9,75.8,67,66.56,,66.56,2479.33,2479.33,348838,4601,75.5,75.9,75.9,75.8,76,75.5,4601,75.82,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.15,1.69,1,75.9,75.9,7930818,1000000,10707.07,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.91,601949,5.93,9.5,901.8,4.89,6.847,26.838,15.283,1.981,4.272,0.96,0.069,1.03,1.05,1.706,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,601949,,76,75.9,67,66.65,,66.91,2479.33,2479.33,382856,5045.4,75.9,75.9,76,75.9,76,75.6,5045.4,75.88,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.15,1.69,1,75.9,75.9,7930818,1000000,10713.55,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.65,599569.9,5.95,9.5,898.3,4.89,6.847,26.734,15.224,1.974,4.289,0.96,0.069,1.03,1.05,1.7,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,599569.9,,75.6,75.4,66.65,66.12,,66.21,2469.53,2469.53,889253,11781.2,75.1,75.6,75.6,75.4,75.6,75,11781.2,75.48,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.11,1.69,1,75.6,75.6,7930818,1000000,10560.44,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.12,594811.3,6,9.4,891.2,4.89,6.847,26.527,15.106,1.958,4.323,0.96,0.069,1.03,1.05,1.686,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,594811.3,,75.2,75,66.74,65.77,,66.65,2449.93,2449.93,575525,7654.8,75.6,75,75.2,75,75.7,74.6,7654.8,75.19,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.03,1.67,1,75,75,7930818,1000000,10600.37,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.65,599569.9,5.95,9.5,898.3,4.89,6.847,26.734,15.224,1.974,4.289,0.96,0.069,1.03,1.05,1.7,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,599569.9,,75.6,75.5,66.74,66.12,,66.74,2469.53,2469.53,407616,5401.3,75.7,75.6,75.6,75.5,75.7,75,5401.3,75.47,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.11,1.69,1,75.6,75.6,7930818,1000000,10651.11,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.82,601156,5.94,9.5,900.7,4.89,6.847,26.803,15.264,1.979,4.278,0.96,0.069,1.03,1.05,1.704,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,601156,,75.8,75.5,66.82,66.38,,66.65,2476.06,2476.06,422086,5590.6,75.6,75.8,75.8,75.5,75.8,75.3,5590.6,75.5,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.14,1.69,1,75.8,75.8,7930818,1000000,10566.85,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.12,594811.3,6,9.4,891.2,4.89,6.847,26.527,15.106,1.958,4.323,0.96,0.069,1.03,1.05,1.686,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,594811.3,,75,74.9,66.65,65.77,,66.65,2449.93,2449.93,400653,5348.4,75.6,75,75,74.9,75.6,74.6,5348.4,74.91,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,10.03,1.67,1,75,75,7930818,1000000,10393.92,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
65.68,590845.9,6.04,9.3,885.2,4.89,6.847,26.354,15.008,1.946,4.352,0.96,0.069,1.03,1.05,1.675,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,590845.9,,74.6,74.5,66.38,65.59,,66.38,2433.6,2433.6,431334,5773.4,75.3,74.5,74.6,74.5,75.3,74.4,5773.4,74.71,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,9.96,1.66,1,74.5,74.5,7930818,1000000,10355.76,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
65.68,590845.9,6.04,9.3,885.2,4.89,6.847,26.354,15.008,1.946,4.352,0.96,0.069,1.03,1.05,1.675,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,590845.9,,74.5,74.4,65.85,65.41,,65.77,2433.6,2433.6,280841,3775.9,74.6,74.5,74.5,74.4,74.7,74.2,3775.9,74.38,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,9.96,1.66,1,74.5,74.5,7930818,1000000,10398.62,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
65.41,588466.7,6.06,9.3,881.6,4.89,6.847,26.251,14.949,1.938,4.37,0.96,0.069,1.03,1.05,1.668,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,588466.7,,74.3,74.2,65.59,65.24,,65.24,2423.8,2423.8,284518,3834.6,74,74.2,74.3,74.2,74.4,74,3834.6,74.2,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,9.92,1.65,1,74.2,74.2,7930818,1000000,10473.09,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
65.41,588466.7,6.06,9.3,881.6,4.89,6.847,26.251,14.949,1.938,4.37,0.96,0.069,1.03,1.05,1.668,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.213,588466.7,,74.2,74,65.41,65.06,,65.33,2423.8,2423.8,383765,5181.9,74.1,74.2,74.2,74,74.2,73.8,5181.9,74.06,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,9.92,1.65,1,74.2,74.2,7930818,1000000,10443.28,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
65.77,591639.1,6.03,9.4,886.4,4.89,6.847,26.389,15.028,1.948,4.347,0.96,0.069,1.03,1.05,1.677,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2129,591639.1,,74.6,74.5,65.85,65.15,,65.24,2436.87,2436.87,191873,2579.3,74,74.6,74.6,74.5,74.7,73.9,2579.3,74.39,44.48,559147800,40367200,48796450,11.29,311195400,1000,NA,NA,NA,NA,9.98,1.66,1,74.6,74.6,7930818,1000000,10470.7,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.19,5.13
66.12,594811.3,6,9.4,891.2,5.067,6.914,26.578,15.068,1.952,4.12,0.799,0.058,1.06,1.04,1.682,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2126,594811.3,,75,74.9,66.47,65.85,,65.94,2449.93,2449.93,232752,3099.5,74.8,75,75,74.9,75.4,74.7,3099.5,75.09,44.59,556588500,40381700,48744580,11.26,312216100,1000,NA,NA,NA,NA,10.03,1.67,1,75,75,7930818,1000000,10538.01,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.24,5.13
65.85,592432.1,6.02,9.4,887.6,5.067,6.914,26.474,15.009,1.944,4.137,0.799,0.058,1.06,1.04,1.675,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2122,592432.1,,74.8,74.7,66.21,65.5,,65.68,2440.13,2440.13,608825,8155,74.5,74.7,74.8,74.7,75.1,74.3,8155,74.65,44.59,556588500,40381700,48744580,11.26,312216100,1000,NA,NA,NA,NA,9.99,1.67,1,74.7,74.7,7930818,1000000,10491.44,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.24,5.13
66.29,596397.5,5.98,9.4,893.5,5.067,6.914,26.647,15.108,1.957,4.109,0.799,0.058,1.06,1.04,1.686,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2116,596397.5,,75.3,75.2,66.82,66.03,,66.47,2456.47,2456.47,485504,6442,75.4,75.2,75.3,75.2,75.8,74.9,6442,75.37,44.59,556588500,40381700,48744580,11.26,312216100,1000,NA,NA,NA,NA,10.06,1.68,1,75.2,75.2,7930818,1000000,10506.52,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.24,5.13
66.38,597190.6,5.98,9.4,894.7,5.067,6.914,26.682,15.127,1.96,4.104,0.799,0.058,1.06,1.04,1.689,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.211,597190.6,,75.4,75.3,67,66.38,,66.56,2459.73,2459.73,455493,6031.7,75.5,75.3,75.4,75.3,76,75.3,6031.7,75.52,44.59,556588500,40381700,48744580,11.26,312216100,1000,NA,NA,NA,NA,10.07,1.68,1,75.3,75.3,7930818,1000000,10467.34,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.24,5.13
66.82,601156,5.94,9.5,900.7,5.067,6.914,26.855,15.225,1.972,4.077,0.799,0.058,1.06,1.04,1.7,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2106,601156,,75.9,75.8,67,66.65,,67,2476.06,2476.06,287267,3789.5,76,75.8,75.9,75.8,76,75.6,3789.5,75.81,44.59,556588500,40381700,48744580,11.26,312216100,1000,NA,NA,NA,NA,10.14,1.69,1,75.8,75.8,7930818,1000000,10504.52,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.24,5.13
66.91,601949,5.93,9.5,901.8,5.067,6.914,26.889,15.245,1.975,4.071,0.799,0.058,1.06,1.04,1.702,1,NA,NA,NA,4.5,NA,NA,NA,NA,7.97,,0.2103,601949,,75.9,75.8,67,66.82,,66.91,2479.33,2479.33,341801,4503.2,75.9,75.9,75.9,75.8,76,75.8,4503.2,75.9,44.59,556588500,40381700,48744580,11.26,312216100,1000,NA,NA,NA,NA,10.15,1.69,1,75.9,75.9,7930818,1000000,10488.97,74,,2737790,40731138,212066791,40731138,93351499,72637103,,37843224,79681194,132385597,58526271,96369495,4873379,,79308216,0,425746030,59294400,41140545,1999718,,35667630,35667630,0,-45707512,-13107426,306139952,,19141352,16461497,193144,0,29816836,1712782,,,32727462,95245,1023,62776174,8801398,,54521016,0,40447190,64403256,80864753,54521016,,,5.24,5.13
