PRICE,MARKET VALUE,DIVIDEND YIELD,PER,PRICE INDEX,12M FWD DIVIDEND YIELD (%),12 MONTH FORWARD EARN. YIELD,CURRENT EV / 12M FWD EBIT,CURRENT EV / 12M FWD EBITDA,CURRENT EV / 12M FWD SALES,12M FWD FREE CASH FLOW YLD (%),12M FWD NET DEBT / EBITDA,12M FWD NET DEBT / EV,12M FWD PE vs MARKET,12M FWD PE vs SECTOR,12M FWD PRICE/BOOK,ADJUSTMENTFACTOR,ADJUST COEFFICIENT,DIV PAY DATE,EX-DIVID DATE,DIV.PER SHR.,DIV RATE UNADJUST,DIVIDEND TAX IND,DIVIDEND TYPE,DIV RATE UNADJUST,EARNINGS PER SHR,#ERROR,HISTORICAL VOLATILITY 5 YEARS,MARKET VAL BY CO.,#ERROR,ASK PRICE,BID PRICE,PRICE HIGH,PRICE LOW,#ERROR,OPENING PRICE,RETURN IND AS PAID,TOT RETURN IND,TURNOVER BY VALUE,TURNOVER BY VOLUME,UNADJ. PRICE OPEN,UNADJUSTED PRICE,UNADJ. ASK PRICE,UNADJ. BID PRICE,UNADJ. PRICE HIGH,UNADJ. PRICE LOW,UNADJ. VOLUME,VOL WGHTD AV PRICE,BK VAL PS 12M FWD,EV 12M FWD,NET INCOME 12M FWD,PRETAX PRF 12M FWD,ROE 12M FWD,SALES 12M FWD,TURNOVER BY VOLUME,#ERROR,#ERROR,PRICE/EBG2 RATIO,PRICE/EBG1 RATIO,P/CSH FLOW RATIO,PRICE TO BOOK VAL,, (#S), (#T),NUMBER OF SHARES,MARKET VALUE,PRICE INDEX,FREE FLOAT NOSH,#ERROR,TOTAL INTANGIBLE OT ASSETS-NET,TOTAL INVENTORIES,CURRENT ASSETSTOTAL,TOTAL INVENTORIES,CASH & SHORT TERM INVESTMENTS,PLASTICRECEIVABLES(NET),#ERROR,PLASTICSHORT TERM DEBT & CURRENT PORT,PLASTICCURRENT LIABILITIES-TOTAL,PLASTICWORKING CAPITAL,PLASTICLONG TERM DEBT,PLASTICTOTAL DEBT,PLASTICDEFERRED TAXES,#ERROR,PLASTICCOMMON STOCK,PLASTICPREFERRED STOCK,PLASTICTOTAL CAPITAL,PLASTICFUNDS FROM OPERATIONS,PLASTICNET CASH FLOW-OPERATING ACTIVS,PLASTICAMORTIZATION-INTANGIBLE ASSETS,#ERROR,PLASTICCOMMON DIVIDENDS (CASH),PLASTICCASH DIVIDENDS PAIDTOTAL,PLASTICNET PROCEEDS FROM SALE/ISSUE C,PLASTICNET CASH FLOWFINANCING,PLASTICINCREASE/DECREASE IN CASH/SHOR,PLASTICNET SALES OR REVENUES,#ERROR,"PLASTICSELLING, GENERAL & ADMINISTRAT",PLASTICDEPRECIATION/DEPLETION/AMORT,PLASTICAMORTIZATION OF INTANGIBLES,PLASTICAMORTIZATION OF DEFERRED CHARG,PLASTICOPERATING INCOME,PLASTICINTEREST EXPENSE ON DEBT,#ERROR,#ERROR,PLASTICSALARIES & BENEFITS EXPENSES,PLASTICEXTRAORDINARY CREDITPRETAX,PLASTICEXTRAORDINARY CHARGEPRETAX,PLASTICPRETAX INCOME,PLASTICINCOME TAXES,#ERROR,PLASTICNET INC BEFORE EXTRA/PFD DIVS,PLASTICPREFERRED DIVIDEND REQUIREMENT,PLASTICDIVIDENDS PROVIDED/PAID-COMMON,PLASTICEARNINGS BEF INTEREST & TAXES,PLASTICEBIT & DEPRECIATION,PLASTICNET INCOMEBASIC,#ERROR,PLASTICEMPLOYEES,PLASTICFY1 EPS MEAN EST,PLASTICFY2 EPS MEAN EST
39.96,429520.6,3.84,607.8,643.5,2.757,4.649,28.941,21.731,2.694,3.21,2.479,0.144,1.49,1.14,1.535,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3142,429520.6,,54.36,54.16,55.45,54.06,,55.45,1483.46,1483.46,457984.9,8396.6,56,54.7,54.9,54.7,56,54.6,8313.4,54.56,35.29,426528300,22329020,26294340,7.72,199368100,1000,,,NA,NA,12.05,1.52,1,54.16,54.16,7852298,1000000,7932.71,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,1,2.61
40.91,439728.7,3.75,622.2,658.8,2.757,4.649,29.491,22.144,2.745,3.135,2.479,0.144,1.49,1.14,1.571,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3134,439728.7,,55.54,55.45,55.94,54.26,,54.26,1518.71,1518.71,307258.9,5550.1,54.8,56,56.1,56,56.5,54.8,5495.2,55.34,35.29,426528300,22329020,26294340,7.72,199368100,1000,,,NA,NA,12.34,1.56,1,55.45,55.45,7852298,1000000,7950.3,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,1,2.61
40.83,438943.4,3.76,621.1,657.6,2.757,4.649,29.448,22.112,2.741,3.141,2.479,0.144,1.49,1.14,1.568,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3127,438943.4,,55.35,55.25,55.74,55.05,,55.35,1516,1516,129932.9,2344,55.9,55.9,55.9,55.8,56.3,55.6,2320.8,55.43,35.29,426528300,22329020,26294340,7.72,199368100,1000,,,NA,NA,12.32,1.55,1,55.35,55.35,7852298,1000000,7960.51,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,1,2.61
41.12,442084.3,3.73,625.6,662.3,2.757,4.649,29.618,22.239,2.757,3.119,2.479,0.144,1.49,1.14,1.58,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.312,442084.3,,55.74,55.54,55.94,55.35,,55.35,1526.85,1526.85,329810.9,5921.7,55.9,56.3,56.3,56.1,56.5,55.9,5863.1,55.67,35.29,426528300,22329020,26294340,7.72,199368100,1000,,,NA,NA,12.41,1.57,1,55.74,55.74,7852298,1000000,8015.14,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,1,2.61
42.15,453077.6,3.64,641.1,678.8,2.757,4.649,30.21,22.684,2.812,3.043,2.479,0.144,1.49,1.14,1.619,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3116,453077.6,,57.23,57.03,57.82,55.64,,56.24,1564.82,1564.82,472712.9,8307,56.8,57.7,57.8,57.6,58.4,56.2,8224.7,56.85,35.29,426528300,22329020,26294340,7.72,199368100,1000,,,NA,NA,12.71,1.6,1,57.13,57.13,7852298,1000000,8038.72,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,1,2.61
42.44,456218.4,3.61,645.6,683.5,2.757,4.649,30.379,22.811,2.828,3.022,2.479,0.144,1.49,1.14,1.63,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.311,456218.4,,57.52,57.33,57.82,57.03,,57.13,1575.66,1575.66,302514.9,5273,57.7,58.1,58.1,57.9,58.4,57.6,5220.8,57.37,35.29,426528300,22329020,26294340,7.72,199368100,1000,,,NA,NA,12.8,1.62,1,57.52,57.52,7852298,1000000,7994.71,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,1,2.61
40.98,440513.8,3.74,623.3,660,2.757,4.649,29.533,22.175,2.749,3.13,2.479,0.144,1.49,1.14,1.574,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3105,440513.8,,55.64,55.54,57.43,55.54,,57.43,1521.42,1521.42,310281.9,5523.9,58,56.1,56.2,56.1,58,56.1,5469.2,56.17,35.29,426528300,22329020,26294340,7.72,199368100,1000,,,NA,NA,12.36,1.56,1,55.54,55.54,7852298,1000000,7995.51,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,1,2.61
39.88,428735.4,3.85,606.7,642.3,2.651,4.459,33.114,24.149,2.667,3.334,2.672,0.14,1.56,1.13,1.528,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3103,428735.4,,54.26,54.06,55.45,54.06,,55.45,1480.74,1480.74,466112.9,8543,56,54.6,54.8,54.6,56,54.6,8458.4,54.56,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,12.03,1.52,1,54.06,54.06,7852298,1000000,7951.76,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.35,412245.6,4,583.3,617.6,2.651,4.459,32.095,23.406,2.585,3.468,2.672,0.14,1.56,1.13,1.469,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3105,412245.6,,52.18,51.98,54.75,51.98,,54.16,1423.79,1423.79,1654530,31453.8,54.7,52.5,52.7,52.5,55.3,52.5,31142.4,52.6,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.57,1.46,1,51.98,51.98,7852298,1000000,7927.49,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.71,416171.8,3.96,588.9,623.5,2.651,4.459,32.338,23.583,2.604,3.435,2.672,0.14,1.56,1.13,1.483,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3106,416171.8,,52.48,52.38,52.57,51.78,,51.98,1437.35,1437.35,333546.9,6384.7,52.5,53,53,52.9,53.1,52.3,6321.5,52.24,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.68,1.47,1,52.48,52.48,7852298,1000000,7811.34,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.42,413030.8,3.99,584.4,618.8,2.651,4.459,32.144,23.441,2.589,3.461,2.672,0.14,1.56,1.13,1.472,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3107,413030.8,,52.18,52.08,52.67,51.58,,52.18,1426.5,1426.5,342619.9,6563.3,52.7,52.6,52.7,52.6,53.2,52.1,6498.3,52.2,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.59,1.46,1,52.08,52.08,7852298,1000000,7838.47,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.13,409889.9,4.02,580,614.1,2.651,4.459,31.95,23.3,2.573,3.488,2.672,0.14,1.56,1.13,1.461,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3109,409889.9,,51.78,51.68,52.28,51.58,,52.28,1415.66,1415.66,382702.9,7379.5,52.8,52.2,52.3,52.2,52.8,52.1,7306.5,51.86,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.5,1.45,1,51.68,51.68,7852298,1000000,7798.03,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.2,410675.1,4.02,581.1,615.3,2.651,4.459,31.999,23.335,2.577,3.481,2.672,0.14,1.56,1.13,1.463,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.311,410675.1,,51.88,51.78,52.28,51.78,,52.18,1418.37,1418.37,246416.9,4740.6,52.7,52.3,52.4,52.3,52.8,52.3,4693.7,51.98,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.52,1.45,1,51.78,51.78,7852298,1000000,7811.84,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
37.76,405963.8,4.06,574.4,608.2,2.651,4.459,31.708,23.123,2.554,3.521,2.672,0.14,1.56,1.13,1.447,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3112,405963.8,,51.49,51.19,51.98,51.19,,51.58,1402.1,1402.1,236819.9,4591.4,52.1,51.7,52,51.7,52.5,51.7,4545.9,51.58,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.39,1.44,1,51.19,51.19,7852298,1000000,7796.22,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
37.98,408319.5,4.04,577.8,611.7,2.651,4.459,31.853,23.229,2.565,3.501,2.672,0.14,1.56,1.13,1.455,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3112,408319.5,,51.49,51.39,51.88,51.29,,51.49,1410.23,1410.23,171237.9,3320.1,52,52,52,51.9,52.4,51.8,3287.3,51.58,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.46,1.45,1,51.49,51.49,7852298,1000000,7856.12,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
37.62,404393.3,4.08,572.2,605.9,2.651,4.459,31.611,23.053,2.546,3.535,2.672,0.14,1.56,1.13,1.441,0.9901,NA,NA,NA,2.08,NA,NA,NA,NA,0.09,,0.3112,404393.3,,51.09,50.99,51.49,50.99,,51.49,1396.67,1396.67,205398.9,4010.3,52,51.5,51.6,51.5,52,51.5,3970.6,51.22,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.35,1.43,1,50.99,50.99,7852298,1000000,7856.36,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.5,413816,0.57,585.6,620,2.651,4.459,32.192,23.477,2.593,3.455,2.672,0.14,1.56,1.13,1.475,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.09,,0.3112,413816,,52.28,52.18,52.18,50.59,,50.99,1429.22,1429.22,280312.9,5455.8,51.5,52.7,52.8,52.7,52.7,51.1,5401.8,51.38,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.61,1.47,1,52.18,52.18,7852298,1000000,7894.12,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.42,413030.8,0.57,584.4,618.8,2.651,4.459,32.144,23.441,2.589,3.461,2.672,0.14,1.56,1.13,1.472,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.09,,0.3113,413030.8,,52.18,52.08,52.18,51.58,,51.98,1426.5,1426.5,340985.9,6569.4,52.5,52.6,52.7,52.6,52.7,52.1,6504.4,51.91,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.59,1.46,1,52.08,52.08,7852298,1000000,7866.88,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
39.15,420883.1,0.56,99.3,630.6,2.651,4.459,32.629,23.795,2.628,3.397,2.672,0.14,1.56,1.13,1.5,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3113,420883.1,,53.17,53.07,53.56,52.08,,52.48,1453.62,1453.62,402817.9,7620.1,53,53.6,53.7,53.6,54.1,52.6,7544.6,52.86,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.81,1.49,1,53.07,53.07,7852298,1000000,7918.61,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.64,415386.5,0.57,98,622.3,2.651,4.459,32.289,23.548,2.6,3.441,2.672,0.14,1.56,1.13,1.48,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3114,415386.5,,52.48,52.38,53.27,52.38,,53.07,1434.64,1434.64,127308.9,2413.5,53.6,52.9,53,52.9,53.8,52.9,2389.6,52.75,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.66,1.47,1,52.38,52.38,7852298,1000000,7899.24,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
39.23,421668.3,0.56,99.4,631.7,2.651,4.459,32.677,23.83,2.632,3.39,2.672,0.14,1.56,1.13,1.503,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3114,421668.3,,53.17,52.87,53.17,52.28,,52.97,1456.34,1456.34,351808.9,6677,53.5,53.7,53.7,53.4,53.7,52.8,6610.9,52.69,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.83,1.49,1,53.17,53.17,7852298,1000000,7913.18,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.57,414601.2,0.57,97.8,621.2,2.651,4.459,32.241,23.512,2.596,3.448,2.672,0.14,1.56,1.13,1.477,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3113,414601.2,,52.38,52.28,53.17,52.28,,53.17,1431.93,1431.93,166467.9,3161,53.7,52.8,52.9,52.8,53.7,52.8,3129.7,52.67,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.63,1.47,1,52.28,52.28,7852298,1000000,7942.35,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
#N/A,414601.2,0.57,97.8,621.2,2.651,4.459,32.241,23.512,2.596,3.448,2.672,0.14,1.56,1.13,1.477,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3112,414601.2,,NA,NA,NA,NA,,NA,1431.93,1431.93,NA,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.63,1.47,1,NA,52.28,7852298,1000000,7942.35,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
#N/A,414601.2,0.57,97.8,621.2,2.651,4.459,32.241,23.512,2.596,3.448,2.672,0.14,1.56,1.13,1.477,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3111,414601.2,,NA,NA,NA,NA,,NA,1431.93,1431.93,NA,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.63,1.47,1,NA,52.28,7852298,1000000,7942.35,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
37.69,405178.4,0.58,95.6,607,2.651,4.459,31.659,23.088,2.55,3.528,2.672,0.14,1.56,1.13,1.444,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3112,405178.4,,51.19,51.09,52.08,51.09,,51.39,1399.38,1399.38,297377.9,5792.4,51.9,51.6,51.7,51.6,52.6,51.6,5735,51.34,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.37,1.43,1,51.09,51.09,7852298,1000000,7752.79,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
37.62,404393.3,0.58,95.4,605.9,2.651,4.459,31.611,23.053,2.546,3.535,2.672,0.14,1.56,1.13,1.441,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3113,404393.3,,51.09,50.99,51.88,50.99,,51.49,1396.67,1396.67,234912.9,4576.2,52,51.5,51.6,51.5,52.4,51.5,4530.9,51.34,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.35,1.43,1,50.99,50.99,7852298,1000000,7728.54,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
37.25,400467.2,0.59,94.4,600,2.651,4.459,31.368,22.876,2.526,3.57,2.672,0.14,1.56,1.13,1.427,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3115,400467.2,,50.59,50.5,51.98,50.5,,51.98,1383.11,1383.11,468540.9,9239.2,52.5,51,51.1,51,52.5,51,9147.7,50.81,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.24,1.42,1,50.5,50.5,7852298,1000000,7752.8,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.28,411460.3,0.57,97,616.5,2.651,4.459,32.047,23.371,2.581,3.474,2.672,0.14,1.56,1.13,1.466,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3116,411460.3,,51.88,51.78,51.98,50.5,,50.5,1421.08,1421.08,296477.9,5764,51,52.4,52.4,52.3,52.5,51,5706.9,51.43,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.55,1.46,1,51.88,51.88,7852298,1000000,7857.98,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
38.57,414601.2,0.57,97.8,621.2,2.651,4.459,32.241,23.512,2.596,3.448,2.672,0.14,1.56,1.13,1.477,0.9901,NA,NA,NA,0.3,NA,NA,NA,NA,0.53,,0.3116,414601.2,,52.38,52.28,52.38,51.49,,51.88,1431.93,1431.93,228151.9,4377.2,52.4,52.8,52.9,52.8,52.9,52,4333.9,52.12,35.38,425134600,19258400,22444820,7.13,201099600,1000,,,NA,NA,11.63,1.47,1,52.28,52.28,7852298,1000000,7821.63,68,,247060,45220280,229600281,45220280,67710370,110258829,,59542950,94062024,135538257,102819348,162362298,181689,,79308216,0,398166899,35635853,25426536,1413952,,2353884,2353884,0,19213867,-794445,311005289,,16943087,16158277,1413952,0,14812143,2415833,,,27494066,33227,NA,30957463,5893763,,25271588,0,15068561,33158163,49316440,25271588,,NA,0.55,2.4
